R1,R2,RC,RE,C1,C2,Gain,Cutoff_Frequency,Phase_Margin
72654.05,15344.49,6890.54,896.25,6.552,8.864,17.14,10.0,90.0
44451.89,23248.29,614.05,776.99,6.79,4.71,5.0,10.0,82.47
83964.79,10561.06,1059.29,987.05,2.561,8.492,5.0,10.0,90.0
69355.97,8658.29,6639.37,761.45,6.716,0.454,18.11,10.0,68.5
81661.73,22291.41,4145.19,719.92,3.999,3.124,14.66,10.0,84.87
34475.14,2181.87,1887.99,1987.65,9.119,0.204,5.0,10.0,68.64
72312.3,4273.25,921.77,705.62,1.382,1.739,5.0,22.75,90.0
33765.58,2977.71,2014.28,549.95,2.928,7.275,10.69,10.0,90.0
94516.16,21234.64,9596.38,740.15,0.753,0.144,21.73,10.46,69.22
67273.69,1254.58,7411.87,1202.02,3.871,5.278,13.44,10.0,90.0
39206.06,21679.77,5513.2,1826.43,1.569,4.198,8.96,10.0,90.0
34256.07,11830.43,9444.63,1586.34,8.467,1.316,15.2,10.0,71.07
27183.39,1096.61,6381.55,1692.37,9.258,6.888,9.58,10.0,80.34
72517.69,10639.48,7393.63,1725.07,6.727,6.962,11.94,10.0,88.06
29684.41,5483.22,3185.19,1845.03,1.123,7.291,5.65,10.0,90.0
63577.29,15985.61,6095.33,508.39,3.482,7.677,21.76,10.0,86.18
33817.15,17304.61,1863.03,943.81,9.648,3.218,5.82,10.0,71.15
69577.21,12700.66,4342.59,801.14,1.449,9.942,14.53,10.0,90.0
83344.58,1972.47,815.78,794.66,5.609,0.822,5.0,14.09,69.59
80022.27,16747.09,2557.97,1321.95,3.594,6.512,5.0,10.0,90.0
78476.62,21208.93,1211.25,833.52,9.992,9.711,5.0,10.0,90.0
26895.02,18287.78,4183.9,1251.84,2.925,2.321,11.24,10.0,83.52
17954.65,20918.99,8508.83,795.44,0.573,2.853,19.44,10.0,90.0
72905.39,5812.23,4090.37,656.7,7.052,5.802,14.99,10.0,86.24
43151.25,22333.31,8400.58,738.5,3.335,7.834,21.74,10.0,90.0
48911.16,8732.64,6736.73,1617.33,6.61,3.357,12.02,10.0,77.52
12803.42,1321.72,5340.53,1222.05,1.136,8.384,13.05,10.0,90.0
33361.88,21241.4,2750.47,1949.3,5.278,2.486,5.0,10.0,77.15
13030.88,23603.71,9260.48,1673.68,3.815,8.756,15.05,10.0,90.0
89126.72,16733.4,1014.91,997.27,5.414,2.604,5.0,10.0,77.34
31905.7,6554.48,7044.67,522.63,8.549,6.213,22.47,10.0,76.53
60160.35,7041.87,6401.78,1364.12,9.73,3.642,12.81,10.0,74.2
13508.14,12198.23,4689.89,1466.96,7.556,3.286,10.2,10.0,75.73
70016.27,22547.95,2783.05,955.14,7.692,3.605,9.31,10.0,78.03
39072.46,4590.34,4591.61,498.35,5.336,5.042,18.68,10.0,83.5
90812.73,20823.37,8791.34,1136.61,1.064,8.466,16.65,10.0,90.0
89930.64,7991.27,8449.28,544.97,6.704,7.617,22.94,10.0,79.98
39276.16,20406.07,9443.12,1883.0,1.563,4.548,13.43,10.0,90.0
91086.48,23086.51,3424.04,1276.32,2.532,2.893,7.88,10.0,88.82
99654.19,11259.85,4177.49,619.27,7.105,8.558,15.81,10.0,87.68
84287.41,9761.22,677.9,470.67,6.604,8.715,5.0,10.0,90.0
86038.42,20253.31,9458.02,1447.61,3.212,4.591,15.61,10.0,90.0
32410.79,13707.59,3629.21,1430.2,7.743,6.989,7.57,10.0,87.24
61903.22,17426.78,4339.56,1214.41,9.399,3.756,11.3,10.0,75.68
16053.03,15947.9,9124.14,1247.89,5.498,1.576,16.85,10.0,71.3
18542.61,4669.33,5502.69,1227.54,6.809,3.283,12.34,10.0,76.52
99900.34,21274.97,5878.66,752.2,2.791,6.853,18.1,10.0,90.0
39397.53,5698.6,2174.21,1877.96,9.711,7.717,5.0,10.0,85.84
77336.55,23374.77,5237.27,984.59,2.81,8.531,14.44,10.0,90.0
82599.85,7013.71,9222.98,89.64,8.885,0.275,39.24,10.0,66.03
87222.09,18613.14,5807.82,729.3,9.286,4.915,18.08,10.0,77.37
99786.55,7831.73,2923.61,304.05,7.224,2.812,18.79,10.0,72.54
31734.68,8626.85,796.22,758.6,8.135,6.871,5.0,10.0,89.02
13631.57,8440.04,3694.87,1236.11,4.633,2.529,8.7,10.0,78.59
47007.24,18949.41,5939.61,94.2,9.204,5.706,36.06,10.0,71.66
21707.26,14363.56,904.83,1746.89,7.452,7.148,5.0,10.0,88.45
12018.33,22190.86,6293.03,1240.1,3.335,7.724,14.5,10.0,90.0
42438.41,8376.95,5472.43,625.98,0.446,2.768,18.21,10.0,90.0
80536.44,17607.82,7942.64,656.85,5.454,0.97,21.34,10.0,67.16
60956.26,19070.77,774.44,958.05,8.422,2.265,5.0,10.0,68.49
38150.02,4635.57,7918.05,533.78,8.621,6.031,23.45,10.0,76.69
68890.78,10614.14,5448.33,58.47,8.368,0.5,39.75,10.0,64.91
30881.64,12587.62,4020.03,101.79,2.226,1.673,31.61,10.0,72.92
11294.33,9536.5,9671.14,747.59,4.319,9.955,22.09,10.0,88.6
78791.8,8730.7,2021.14,292.23,6.177,3.885,15.95,10.0,75.33
66136.88,17474.08,5642.59,93.61,6.709,5.016,35.12,10.0,70.15
78607.24,6180.79,3549.32,1725.58,3.412,0.209,5.41,10.0,67.38
13504.42,18025.38,5511.12,584.57,6.957,5.96,19.2,10.0,83.17
85340.77,23441.06,5746.62,1031.09,5.95,3.32,15.04,10.0,77.16
65757.36,14564.74,1349.76,399.85,5.711,5.349,10.41,10.0,84.55
60705.58,15674.42,6780.78,141.11,6.664,5.309,33.88,10.0,69.71
66215.26,2654.38,6527.57,1502.49,6.073,9.678,10.56,10.0,90.0
87798.99,21747.45,7809.94,293.67,1.752,2.756,28.91,10.0,77.3
62824.29,7850.75,1361.26,100.15,8.757,5.747,23.25,10.0,76.59
62285.53,15761.23,3323.96,1195.1,2.482,3.877,7.9,10.0,90.0
99161.12,24498.69,6676.05,76.26,7.47,4.278,38.66,10.0,69.97
78105.72,15292.06,1798.94,900.76,1.847,0.65,5.79,10.0,74.25
49806.44,18393.03,6937.18,613.23,6.644,6.916,20.62,10.0,82.01
73665.73,11687.67,1060.75,672.87,8.967,2.033,5.0,10.0,71.38
45030.74,2448.78,3681.85,57.6,0.196,4.738,34.67,10.0,70.91
30598.79,20142.38,8543.76,1930.47,9.799,4.399,11.88,10.0,75.66
63716.67,1839.97,7855.77,1058.08,0.394,4.735,14.38,10.0,90.0
93536.39,17815.79,6625.23,1166.4,0.213,3.818,15.73,10.0,90.0
93622.56,1550.12,8769.35,1348.94,8.59,2.5,14.13,10.0,70.41
40771.48,21695.33,7238.06,1605.17,7.116,4.542,13.06,10.0,78.84
57490.97,4783.26,5434.06,1235.42,1.148,0.558,11.37,19.57,77.17
29047.23,13342.52,9807.32,1536.29,9.38,2.499,16.05,10.0,70.66
99606.8,15331.62,7101.13,925.03,6.752,7.87,18.14,10.0,87.15
98300.61,11981.09,6212.99,773.99,1.199,8.444,17.97,10.0,90.0
68455.8,9178.32,4384.27,1655.11,8.619,7.182,8.25,10.0,88.61
82397.27,12227.54,9072.92,1737.36,4.861,6.362,13.21,10.0,89.29
74359.01,8473.98,3309.24,318.72,2.854,8.132,20.28,10.0,90.0
63384.24,11514.94,587.59,1108.19,8.268,1.366,5.0,10.0,72.2
14801.32,9613.91,2369.03,1383.1,7.411,5.3,5.0,10.0,84.57
50928.79,14588.92,1540.42,213.02,6.268,1.252,17.39,10.0,69.39
70730.77,6710.18,3530.44,1862.71,8.995,7.801,5.0,10.0,86.24
70977.85,24727.76,8345.85,1064.21,8.627,5.254,18.08,10.0,74.0
43581.04,13020.88,6689.53,1308.64,2.345,8.119,14.67,10.0,90.0
94752.28,5659.89,2105.32,397.57,8.799,8.011,12.55,10.0,84.75
25062.13,12449.6,7993.81,565.65,3.803,4.716,22.72,10.0,82.19
55032.35,21793.96,5290.09,285.95,4.375,5.019,24.97,10.0,78.57
72179.56,1523.36,5370.79,564.8,9.726,0.38,17.75,10.0,67.08
72742.22,17309.3,3940.07,1010.17,7.623,5.283,11.47,10.0,80.77
68377.51,14151.23,8713.86,1675.58,3.283,6.807,15.34,10.0,90.0
34775.94,5069.39,3524.11,1090.76,6.514,2.413,9.21,10.0,75.04
24058.59,20619.43,1394.33,526.7,5.439,9.867,8.34,10.0,90.0
67234.63,9853.23,3375.93,137.01,1.254,9.751,27.7,10.0,85.65
63937.19,8051.25,7295.86,1262.84,8.889,2.9,14.97,10.0,72.75
26142.04,20875.0,6747.03,869.31,8.237,7.158,17.47,10.0,84.23
73462.52,16324.6,2286.16,1969.49,7.799,0.397,5.0,10.0,66.67
50965.48,22558.22,1561.95,1570.53,5.636,6.691,5.0,10.0,90.0
70098.45,16117.21,6778.22,1626.31,2.286,6.278,12.62,10.0,90.0
85363.04,18779.62,6925.58,73.86,8.851,8.239,38.95,10.0,69.49
25275.56,21074.7,3978.42,1566.7,3.594,3.113,7.85,10.0,87.07
11723.04,2313.75,8506.61,429.5,0.299,8.792,26.01,10.0,90.0
80119.23,19625.18,9792.95,1192.3,9.82,8.594,17.61,10.0,82.16
64872.77,15728.96,2453.63,922.47,8.625,6.729,8.69,10.0,84.01
72967.56,2668.19,5982.15,1164.63,6.265,4.776,12.16,10.0,83.08
85433.95,13205.87,550.79,310.21,0.223,6.222,5.27,26.4,90.0
82252.98,2978.99,7274.02,940.94,2.354,7.327,15.54,10.0,90.0
96482.81,18662.73,4435.68,122.04,4.575,9.755,31.94,10.0,76.7
58234.16,14116.04,2336.06,129.95,6.318,1.305,25.16,10.0,69.84
53964.61,23885.76,7646.11,1332.59,7.111,3.199,15.36,10.0,75.54
46169.85,5395.25,8201.16,1905.81,7.904,7.829,11.93,10.0,87.01
23832.19,15544.8,1556.08,1565.92,5.601,4.151,5.0,10.0,83.11
61534.65,6077.97,889.46,964.85,6.596,6.758,5.0,10.0,87.72
34931.13,15737.56,3673.75,158.95,8.131,1.418,26.43,10.0,67.91
92917.68,18343.59,6446.91,137.79,7.226,7.121,33.13,10.0,71.91
62487.17,18335.3,8037.49,357.89,9.553,6.773,27.5,10.0,75.9
63355.62,20561.78,5687.59,1952.83,8.759,5.9,9.15,10.0,81.24
41943.22,21485.21,6017.11,827.39,1.777,7.676,17.02,10.0,90.0
14679.04,2854.52,8098.65,1694.64,9.479,8.813,13.25,10.0,85.51
12856.94,9238.41,5524.01,1425.03,2.121,8.31,12.84,10.0,90.0
48100.16,17490.94,6305.97,1230.59,9.914,1.363,14.41,10.0,68.2
17610.88,12966.07,5404.06,1898.26,7.043,7.469,8.24,10.0,87.85
64616.23,5576.22,8864.35,499.3,6.313,4.553,23.87,10.0,74.44
89287.57,14265.03,2737.41,937.03,3.311,3.405,8.88,10.0,88.63
89462.33,10778.46,3007.94,1736.21,1.418,8.809,5.0,10.0,90.0
69314.09,10360.92,1715.63,1125.93,1.349,5.64,5.0,10.0,90.0
29010.86,20434.09,8284.93,530.57,8.679,5.062,23.53,10.0,76.35
87669.71,10782.36,4411.88,457.39,4.381,7.868,19.07,10.0,89.23
89748.41,1634.91,3804.99,1518.12,5.643,5.578,6.05,10.0,88.4
27698.82,2393.52,9822.81,74.94,9.325,8.594,40.74,10.0,68.16
76368.35,21549.86,9304.63,1832.67,2.628,1.119,12.92,10.0,74.8
35786.76,24054.42,9733.88,85.92,7.663,7.784,41.65,10.0,68.87
82237.63,17521.82,1851.84,1280.43,4.758,1.722,5.0,10.0,74.76
99751.41,9744.84,8966.89,1229.26,2.206,2.33,16.85,10.0,85.13
12702.34,23526.41,3622.74,1177.9,8.544,1.877,9.88,10.0,68.96
90762.93,16907.27,620.24,974.97,6.831,2.46,5.0,10.0,74.41
66036.75,21264.01,4217.33,1712.24,1.04,7.345,9.24,10.0,90.0
97604.44,19380.46,5337.37,1335.7,5.463,6.588,11.96,10.0,88.73
51850.86,10099.34,1528.09,1574.63,8.532,2.375,5.0,10.0,72.64
86264.91,12488.85,5607.94,275.27,0.763,2.775,26.94,10.0,88.11
15615.47,5467.17,8284.9,147.3,4.221,1.083,35.14,10.0,69.6
40175.11,8008.34,4087.68,105.63,8.072,4.203,31.48,10.0,72.45
16031.49,19675.02,3850.13,337.05,8.598,3.848,21.13,10.0,74.21
97780.88,22455.48,3718.7,1350.67,7.776,1.544,8.45,10.0,71.68
83527.65,18387.05,9269.4,1013.34,3.127,8.363,19.3,10.0,90.0
86729.27,12164.17,963.2,1516.89,5.119,8.541,5.0,10.0,90.0
94416.87,3076.22,4728.22,423.87,7.439,1.18,18.33,10.0,69.69
17659.31,2366.75,3013.69,765.58,1.611,2.737,12.9,13.99,90.0
44703.78,9983.81,8991.17,1782.57,5.99,7.387,13.51,10.0,88.58
16393.14,12131.72,1412.5,1874.64,7.232,8.713,5.0,10.0,90.0
28971.38,15618.89,4408.71,1847.37,8.515,0.81,7.45,10.0,66.47
30642.92,1155.75,4364.75,1645.69,1.206,9.033,5.89,10.0,90.0
52219.65,24753.35,8939.75,1392.06,3.364,0.71,16.06,10.0,69.54
34170.6,9734.53,2547.19,1831.67,5.462,6.374,5.0,10.0,89.17
19088.03,21354.27,6626.51,1442.65,7.04,0.319,13.43,10.0,67.28
25074.2,13839.2,1776.86,1910.18,7.327,9.29,5.0,10.0,90.0
23254.8,4130.55,9562.77,98.34,2.607,3.602,39.05,10.0,68.96
97576.91,20141.57,6133.64,1847.2,0.237,6.523,10.08,10.0,90.0
78336.33,18035.85,6449.44,1133.69,6.969,1.928,15.29,10.0,73.83
97098.53,13658.47,4620.85,268.01,9.1,3.28,24.12,10.0,68.92
49576.64,13349.27,3751.69,469.08,7.995,7.498,17.0,10.0,80.86
35053.16,3099.51,2520.43,1711.71,6.262,9.733,5.0,10.0,90.0
81846.39,16740.37,6237.88,1036.93,9.778,9.921,15.14,10.0,86.37
39362.85,22869.88,9568.34,1966.49,4.388,8.116,13.37,10.0,90.0
36944.5,3237.88,3918.01,279.19,5.298,8.487,22.2,10.0,84.56
30925.54,7324.27,8889.99,854.38,0.222,9.697,20.21,10.0,90.0
21671.11,22655.39,1913.37,697.16,9.465,0.499,9.23,10.0,66.94
33081.68,7824.25,9393.2,1056.46,5.875,1.784,18.21,10.0,72.65
41978.78,16694.65,3829.62,1285.2,3.969,0.622,10.53,10.0,69.06
70659.48,13835.64,4107.41,1340.18,0.541,5.061,8.84,10.0,90.0
15630.84,15311.86,4897.0,52.53,3.688,9.589,39.15,10.0,68.32
28945.62,10978.93,7323.32,223.47,0.136,5.866,29.79,10.0,81.15
82812.13,8199.8,7336.71,118.37,3.311,5.599,35.3,10.0,71.01
23222.97,2164.8,5056.09,1735.97,9.519,8.284,8.62,10.0,86.9
40838.06,18862.74,5469.95,660.92,1.627,9.297,18.37,10.0,90.0
87819.3,18906.24,785.1,765.77,5.5,7.016,5.0,10.0,90.0
23943.28,17097.42,3390.82,928.22,1.948,8.964,11.85,10.0,90.0
17446.32,16447.21,3787.16,1706.14,7.855,1.835,6.96,10.0,70.29
53608.42,6849.21,5807.91,77.62,5.668,5.084,37.84,10.0,69.61
37217.76,1536.28,5803.85,281.31,2.102,3.71,23.41,10.0,80.63
60706.75,20409.17,7244.05,1386.07,8.676,3.392,13.17,10.0,74.06
82342.44,12787.32,7311.76,1929.59,7.862,2.221,11.39,10.0,71.36
22343.36,8364.12,2734.5,1303.43,9.518,8.951,6.51,10.0,89.29
62262.92,3446.37,7816.78,559.19,0.106,4.559,20.64,10.0,90.0
55495.79,2505.32,686.23,1063.74,4.625,5.35,5.0,10.64,90.0
22967.09,9372.8,7303.54,1951.21,9.998,2.835,11.92,10.0,73.9
66159.86,20313.69,1469.58,1079.75,8.131,9.632,5.0,10.0,90.0
34627.64,23049.37,7431.66,778.34,8.33,6.151,19.38,10.0,79.5
53905.09,22522.03,5507.62,797.68,6.249,0.107,16.8,10.0,64.83
17404.51,23080.02,4653.92,1935.72,7.158,2.752,7.96,10.0,73.83
51362.57,22785.41,7061.33,1451.89,8.073,9.994,13.05,10.0,89.69
37581.71,13653.39,845.52,1389.99,1.014,9.75,5.0,10.0,90.0
84014.31,6265.98,2622.97,502.51,6.957,5.492,13.26,10.0,81.75
15128.09,20153.12,6356.18,1141.0,8.173,5.685,14.02,10.0,80.59
47674.65,6129.11,8548.55,745.65,0.505,9.026,20.31,10.0,90.0
51258.83,7412.97,4120.52,518.39,3.041,7.115,17.13,10.0,90.0
75250.55,6598.1,2958.23,1796.33,3.308,9.329,5.0,10.0,90.0
61685.88,13359.58,5428.0,797.15,8.56,4.843,15.96,10.0,77.34
70049.11,8723.86,6411.99,601.43,7.825,9.761,20.6,10.0,83.25
79934.44,4699.75,4490.98,1866.85,6.599,5.442,5.44,10.0,83.26
87598.27,11876.16,8828.75,434.83,8.067,6.484,26.74,10.0,76.05
38248.79,21973.77,5472.67,1503.73,4.589,0.917,11.22,10.0,68.53
58422.04,14693.27,840.32,1322.86,8.761,6.155,5.0,10.0,81.65
85609.73,22080.05,2619.01,1844.94,2.419,7.701,5.0,10.0,90.0
99050.6,5700.93,4781.15,1672.49,7.075,4.449,6.89,10.0,81.47
90056.74,5007.37,7128.39,1425.33,2.493,5.074,11.97,10.0,90.0
43432.05,14813.85,2587.65,663.41,0.495,3.994,11.73,10.0,90.0
27564.99,12119.89,9774.45,1016.36,2.913,9.694,19.35,10.0,90.0
54045.33,16844.14,3526.3,1891.77,4.98,4.819,5.75,10.0,88.57
76747.73,20071.04,5558.56,95.25,8.45,1.349,36.45,10.0,67.14
54331.22,19031.38,680.18,1598.95,5.138,0.386,5.0,10.0,67.62
53486.28,23614.27,8906.46,541.03,1.874,7.747,24.61,10.0,88.5
85440.74,10558.15,7993.93,410.78,9.928,5.522,25.69,10.0,74.75
42526.34,5953.28,2356.85,502.84,2.774,0.127,11.83,10.48,67.38
87381.52,14221.9,9365.75,166.51,9.854,3.887,35.02,10.0,69.49
46612.43,3657.83,3500.48,1984.36,9.37,9.149,5.0,10.0,88.42
39540.98,7932.43,7075.77,1746.24,5.47,9.483,11.36,10.0,90.0
50859.09,5989.31,8280.28,1066.06,1.01,0.63,16.52,13.93,76.36
78620.23,10517.53,7538.69,1444.45,6.985,1.322,14.26,10.0,67.36
21340.18,3669.2,9217.04,1135.36,8.473,0.148,18.8,10.0,67.75
27677.73,1764.2,8710.61,1632.58,4.508,8.7,12.35,10.0,90.0
95630.03,16763.06,9948.81,1697.29,2.467,0.802,14.99,10.0,72.65
25794.25,15645.98,2234.81,503.94,8.048,1.168,14.03,10.0,70.0
61095.46,18000.61,3395.24,946.51,5.496,2.353,11.43,10.0,77.25
62138.3,16849.27,6544.15,1287.95,2.057,9.181,13.39,10.0,90.0
54066.2,3743.07,7463.95,1957.96,9.5,6.914,9.26,10.0,81.41
68027.07,7985.89,5578.75,1381.24,9.486,6.207,12.82,10.0,81.42
30684.41,4108.64,1202.32,1800.39,3.734,7.868,5.0,10.0,90.0
59739.6,21231.34,8495.15,1699.92,0.734,6.964,13.62,10.0,90.0
43495.59,18925.69,9628.31,1185.02,6.345,7.485,18.46,10.0,88.04
69550.05,5836.65,4352.41,1792.63,3.241,0.829,6.64,10.0,70.77
22710.12,9191.42,2635.72,785.97,0.757,5.939,10.65,10.0,90.0
61378.97,24198.76,683.48,789.6,8.929,7.557,5.0,10.0,86.25
26674.33,15259.82,2754.34,1572.88,9.981,5.7,5.0,10.0,79.83
35077.88,20227.73,7149.23,312.36,3.569,0.217,27.74,10.0,66.08
29683.88,7350.18,9160.1,646.36,7.473,2.19,22.26,10.0,72.32
26455.4,6041.27,1388.37,1236.72,0.751,9.633,5.0,10.0,90.0
84313.99,19814.01,5755.96,869.13,3.76,7.076,15.99,10.0,90.0
35713.68,17460.94,7107.55,1884.41,1.177,6.916,12.28,10.0,90.0
93441.14,17343.47,3125.62,1919.09,0.648,6.636,5.0,10.0,90.0
97293.39,14263.23,5914.02,1030.03,5.929,1.365,15.88,10.0,69.84
61413.44,14525.88,7294.86,1101.17,8.04,0.14,16.07,10.0,68.54
22870.1,18656.74,8458.33,1463.02,4.584,4.462,15.25,10.0,86.96
43709.34,7480.06,4798.75,941.67,5.289,4.499,14.48,10.0,84.39
81795.9,9466.44,7604.64,420.69,2.78,8.137,24.26,10.0,85.81
43065.17,21919.28,3366.94,1506.59,7.39,1.898,7.67,10.0,72.94
17831.55,8412.76,2523.94,1488.68,3.675,2.824,5.0,10.0,84.25
60110.64,14111.43,2279.48,527.71,0.768,0.875,12.77,15.92,89.15
86060.88,17863.35,3909.29,1674.19,1.739,4.059,7.47,10.0,90.0
81633.37,24998.2,840.86,1246.62,1.372,2.634,5.0,10.0,90.0
25761.08,11446.99,3188.42,510.79,4.415,2.703,15.43,10.0,77.9
70548.82,11274.23,6696.12,1321.48,0.746,2.615,13.91,10.0,90.0
29845.38,21222.12,6655.23,505.54,8.084,2.392,21.33,10.0,70.83
29638.68,20332.07,1198.76,567.2,9.089,3.266,5.79,10.0,73.13
88666.46,18545.82,3230.45,1703.62,2.559,5.413,5.33,10.0,90.0
32470.21,12117.51,5910.8,1862.51,4.907,4.433,10.72,10.0,85.18
33692.26,8774.54,3526.25,550.92,5.239,0.728,16.76,10.0,66.74
10058.81,15609.53,4470.89,1859.7,9.852,4.316,8.07,10.0,75.19
88360.21,22029.36,7271.7,515.66,0.75,8.478,22.08,10.0,90.0
81333.53,22210.66,588.03,278.67,6.712,1.097,6.52,10.0,70.18
66459.6,3603.96,3125.74,163.54,3.523,9.449,23.19,10.0,84.99
77523.92,11280.41,1852.54,522.12,5.068,3.155,10.7,10.0,80.5
23684.37,12153.33,1712.29,801.23,2.249,0.244,7.01,10.0,67.36
51249.12,24462.77,9610.88,1858.72,1.686,2.606,14.53,10.0,90.0
41609.74,17271.95,4077.32,522.21,2.511,0.79,18.41,10.0,69.93
18439.89,10773.91,5507.34,762.66,0.805,5.707,16.41,10.0,90.0
53751.74,1625.39,7471.31,1481.6,2.853,3.232,11.53,10.0,84.72
92866.57,14569.24,950.75,639.04,6.934,8.088,5.0,10.0,89.59
13605.32,3305.82,2789.72,1384.52,6.55,7.353,6.71,10.0,88.6
36231.48,21026.8,8405.4,892.55,5.59,4.739,19.41,10.0,82.09
28678.68,19060.45,8688.91,433.07,0.104,5.65,25.98,10.0,90.0
31433.2,12052.22,4043.03,1481.41,1.345,6.127,9.22,10.0,90.0
91759.11,11301.06,4061.19,102.73,8.444,2.78,31.85,10.0,68.52
52126.21,22536.14,7690.52,620.05,2.79,1.48,22.1,10.0,76.22
51966.95,7923.0,3303.17,744.55,9.131,3.828,12.23,10.0,74.09
78451.81,6976.48,1612.39,943.53,8.758,1.039,5.0,10.0,70.58
23904.3,23540.74,2946.59,1375.75,1.634,3.217,6.47,10.0,90.0
53853.88,20421.9,4179.77,945.84,8.992,5.571,12.12,10.0,81.49
48698.67,20695.01,995.94,1208.93,6.316,5.447,5.0,10.0,90.0
63721.96,5684.65,5047.46,1211.77,6.34,1.294,11.33,10.0,70.53
99960.19,4439.1,7530.07,777.88,8.542,0.183,18.45,10.0,68.9
79250.4,1624.71,5380.58,1871.24,4.11,0.981,6.82,13.5,70.41
45807.91,6689.0,1183.01,1913.91,7.379,0.458,5.0,10.0,69.0
84479.77,19580.57,4681.42,1184.61,6.711,4.065,10.74,10.0,79.37
25363.75,6760.92,7234.59,189.8,7.738,3.959,31.97,10.0,72.16
12741.73,18498.48,1051.92,1007.7,6.636,2.492,5.0,10.0,74.96
28400.35,7045.8,1068.55,409.62,0.893,2.233,8.39,21.1,90.0
40637.04,10487.02,4020.71,992.27,2.998,4.025,12.22,10.0,89.01
55952.27,24595.89,2352.16,417.54,9.405,0.957,15.26,10.0,66.45
65361.62,6875.48,9380.42,1422.52,2.312,2.222,16.05,10.0,86.07
91954.51,10032.9,6022.76,206.84,4.775,4.116,29.78,10.0,74.97
55886.86,8226.09,3229.59,1908.94,3.634,1.039,5.0,10.0,73.15
55114.81,3631.0,7195.38,430.98,0.954,8.424,23.57,10.0,90.0
14521.87,12757.46,4061.83,1338.28,1.894,6.793,9.92,10.0,90.0
13142.04,10088.58,1755.1,1838.08,2.938,3.893,5.0,10.0,90.0
59604.4,17677.29,2753.71,533.38,4.687,1.589,14.59,10.0,70.81
49436.08,20622.27,6606.1,1871.88,8.758,2.022,10.97,10.0,70.19
85526.24,14061.99,992.82,807.92,5.205,1.289,5.0,10.0,70.74
24461.16,1772.71,3090.55,1923.04,6.554,1.685,5.0,10.05,71.3
12247.45,15854.14,2478.96,1944.16,4.317,4.283,5.0,10.0,88.62
50413.49,2329.38,2410.78,416.76,8.714,2.532,14.3,10.0,73.34
31373.07,15792.55,6986.24,1670.62,6.66,8.857,13.5,10.0,89.89
14465.29,17440.72,8345.26,427.17,0.997,9.613,25.94,10.0,89.8
75213.85,5746.42,7300.73,491.56,4.827,6.945,22.69,10.0,84.17
20043.37,20664.31,6634.41,214.05,8.29,8.107,30.38,10.0,74.97
64748.76,22866.04,9206.29,355.25,7.363,2.626,28.73,10.0,72.02
35294.48,20514.09,1054.73,1282.83,9.063,6.684,5.0,10.0,83.92
25614.64,8322.62,2091.09,926.04,2.354,0.674,7.31,10.0,71.31
44177.64,15079.43,4436.87,1592.34,9.774,9.606,9.09,10.0,87.23
82130.12,22955.56,4038.29,697.39,2.922,6.735,14.78,10.0,90.0
45288.42,8695.95,4471.49,1938.82,0.597,3.237,7.04,10.0,90.0
77569.27,20680.67,2461.32,147.25,5.007,7.753,23.74,10.0,83.07
21293.77,1227.4,1920.28,172.73,1.192,0.256,19.2,83.11,70.77
79549.43,1087.52,5337.34,1417.68,6.845,3.825,9.72,10.0,78.36
31324.0,19233.08,9316.5,1780.7,9.016,8.967,14.66,10.0,86.23
70965.38,19274.74,4223.71,1601.23,9.221,2.706,7.92,10.0,72.62
60920.34,19935.45,911.86,1005.14,6.11,6.712,5.0,10.0,90.0
93623.02,23320.64,7208.59,575.8,5.399,3.665,22.05,10.0,75.56
44859.03,3829.75,3265.5,76.23,9.941,3.984,32.87,10.0,72.21
15954.87,6567.64,2828.4,1043.43,5.836,7.485,8.98,10.0,90.0
11723.99,22689.4,3580.45,977.49,9.282,9.111,10.95,10.0,88.84
84417.27,5253.67,7376.25,721.28,9.174,1.751,17.51,10.0,69.29
57226.21,17373.5,8278.78,1177.24,2.966,2.841,16.94,10.0,83.29
79771.96,13731.11,6086.53,1471.19,0.236,4.929,11.61,10.0,90.0
31098.3,2996.65,3563.55,1416.73,4.448,6.177,7.03,10.0,90.0
41057.54,7846.33,3449.54,563.34,8.628,4.731,15.07,10.0,78.42
12709.35,13488.93,1680.93,1191.34,8.378,8.075,5.0,10.0,87.19
96534.31,21456.4,9366.36,340.11,6.076,7.704,29.38,10.0,77.69
70108.11,17980.92,6562.32,287.12,1.651,4.112,26.57,10.0,82.99
93988.46,15925.2,756.26,1582.42,1.165,0.502,5.0,10.03,77.69
33894.68,12904.79,6792.49,1402.8,9.551,2.026,12.9,10.0,71.13
65031.73,8168.42,4747.96,1547.46,4.272,4.921,8.54,10.0,89.88
71065.0,3861.88,9739.3,347.3,6.517,9.282,26.81,10.0,79.75
38579.47,10817.82,8281.15,1833.51,9.068,5.719,13.08,10.0,79.45
86329.83,1684.44,2127.5,309.57,8.712,5.351,14.16,10.0,80.27
95244.53,6065.34,7341.06,1746.57,5.712,7.267,9.7,10.0,90.0
89636.96,11379.6,5112.88,737.14,4.93,1.608,15.55,10.0,73.22
76516.03,11046.52,2276.93,255.6,7.379,1.554,18.8,10.0,73.52
34971.82,2063.09,7138.03,609.2,3.561,3.519,19.84,10.0,79.35
35345.44,15137.44,5700.18,403.82,6.291,9.949,22.2,10.0,83.44
